"content","date","good_ID","good_name","commentTags","replyCount","score","userLevelId","userProvince","user_ID","user_name","score1","score2","score3","score4","score5"
产品包装精致美观大气目前用着非常不错真实评价希望可以帮到集美们,2024-05-14 16:59:28,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,吉林,20804568202,j***0,9,0,1,3,200
的空调收到了包装严实没有破损质量也非常的棒性价比很高很好用真心喜欢满意,2024-05-15 00:28:47,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山西,20806343420,w***-,9,0,1,3,200
刚刚拍下安装售后就打电话联系预约两天就到货了发货很及时安装收费清单明确全国联保很放心安上后制冷效果很快非常满意打算再下一单另一个卧室使用很满意的一次购物了,2024-05-14 18:42:56,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,2,5,0,江苏,20805011237,5***n,9,0,1,3,200
给描述的一样好没噪音款式好看价格实惠物流很快服务态度好,2024-05-13 09:15:20,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20796659004,j***l,9,0,1,3,200
宝贝收到了质量很不错材质优秀比想象中好,2024-05-12 22:25:44,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20795850553,小***3,9,0,1,3,200
制冷效果非常好样式很好看价格实惠满意,2024-05-13 11:54:13,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,辽宁,20797314380,j***2,9,0,1,3,200
质量很过关品质有保障相当不错的选择好多朋友看我用都想买我都推荐了,2024-05-13 13:37:18,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20797670659,j***m,9,0,1,3,200
不得不赞质量真的好包装物流也不错真心喜欢入手后不会让你后悔的,2024-05-12 21:16:39,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20795602119,人***9,9,0,1,3,200
到货就迫不及待打开了果真没有让我失望质量特别好满意的一次购物,2024-05-12 15:00:08,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,203,安徽,20794247866,小***子,9,0,1,3,200
空调制冷效果很好很省电噪音小,2024-05-12 15:08:08,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,安徽,20794275344,j***e,9,0,1,3,200
物流给力质量很好买的很合我心意棒棒哒需要的亲们可以放心购买,2024-05-12 19:33:23,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20795231216,你***淘,9,0,1,3,200
特别特别棒货比三家才买的店主人很好回答问题很有耐心也很详细有需要还会再来的,2024-05-12 22:32:38,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20795871113,小***1,9,0,1,3,200
冷暖两用启动很快性价比挺高的功能全,2024-05-11 16:39:32,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20791133989,j***6,9,0,1,3,200
这款空调真的太棒了它的冷却效果让人感觉舒适无比,2024-05-19 22:01:08,10103271681928,1匹一级能效单冷【不包安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20824149110,j***6,9,0,1,3,200
质量特别好卖家服务热情比实体店便宜大家可以放心购买,2024-05-17 10:46:37,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20814504585,凌***锦,9,0,1,3,200
质量非常好非常满意的一次购物客服有问必答非常专业,2024-05-13 08:56:13,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,黑龙江,20796597292,7***3,9,0,1,3,200
很满意的一次购物商家服务好发货神速物流也很给力宝贝收到后非常好买得放心用得安心,2024-05-21 13:56:05,10103271681928,1匹一级能效单冷【不包安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20830303517,夏***灿,9,0,1,3,200
品质好性价比高制冷效果杠杠的夏天不用再遭罪了,2024-05-14 16:24:42,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山西,20804328369,京***A,9,0,1,3,200
外观精美安装便捷效果好非常满意,2024-05-16 22:38:35,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20813414867,一***6,9,0,1,3,200
宝贝收到物流很快描述相符比较满意好评推荐,2024-05-12 07:32:09,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20792835382,j***2,9,0,1,3,200
性价比很高出风快凉的很快很满意,2024-05-12 15:00:04,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20794245777,0***5,9,0,1,3,200
老板发货很快物流也很给力质量很好是正品,2024-05-12 11:38:30,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,陕西,20793571701,梧***1,9,0,1,3,200
质量很好收到货第一时间打开看了很不错很满意,2024-05-12 21:46:20,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20795709241,v***6,9,0,1,3,200
高大上质量好真心不错强烈推荐,2024-05-16 22:45:27,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20813431775,神***6,9,0,1,3,200
确实不错这个款式真好看质量也很好不错,2024-05-14 13:55:38,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20803276686,晴***5,9,0,1,3,200
产品真的超级棒下次还会买的愿越做越好非常好的购物体验,2024-05-13 08:51:21,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,黑龙江,20796580315,美***宝,9,0,1,3,200
发货速度很快东西包装的很好价格优惠我很满意还会回购,2024-05-12 07:34:34,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20792837929,j***8,9,0,1,3,200
大品牌值得信赖的效果超级好贵有贵的道理很棒的商品,2024-05-14 09:20:23,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20800459347,8***k,9,0,1,3,200
空调质量好制冷效果好价格实惠很满意,2024-05-13 17:18:24,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,浙江,20798482016,j***9,9,0,1,3,200
空调收到了安装上了外观精美好看非常的实用值得拥有,2024-05-15 00:18:47,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山西,20806330252,j***u,9,0,1,3,200
安装简单效果很好价格实惠性价比高,2024-05-11 20:20:05,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,陕西,20791907489,多***c,9,0,1,3,200
发货很快制冷效果挺好服务态度很好,2024-05-12 22:16:45,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,广西,20795820185,j***3,9,0,1,3,200
价格很优惠服务也很好东西不错给个好评以此鼓励,2024-05-13 13:38:13,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20797671353,j***v,9,0,1,3,200
节能效果很好不错满意值得购买,2024-05-13 20:50:55,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20799264762,s***i,9,0,1,3,200
很好物流很快东西很给力性价比很高,2024-05-13 08:40:27,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,黑龙江,20796546781,漫***起,9,0,1,3,200
挺不错的非常好用制冷效果非常好,2024-05-12 05:55:44,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,湖南,20792745587,j***6,9,0,1,3,200
质量很好性价比很高价格不贵超值,2024-05-12 18:31:43,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,203,黑龙江,20795010123,j***f,9,0,1,3,200
实用性和颜值都非常的赞我很喜欢还会再来买的,2024-05-11 23:44:11,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20792516800,4***w,9,0,1,3,200
物流很快产品也特别棒质量杠杠好,2024-05-11 16:34:00,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,辽宁,20791112786,幸***-,9,0,1,3,200
空调质量很好价格很实惠很好用,2024-05-13 06:53:02,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山西,20796352240,j***d,9,0,1,3,200
宝贝真不错做的真细心值得拥有快递很快,2024-05-12 21:51:36,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20795729357,j***z,9,0,1,3,200
质量很好很喜欢会推荐朋友来,2024-05-12 22:19:39,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河北,20795830459,小***7,9,0,1,3,200
制冷效果挺不错的非常满意,2024-05-13 21:25:52,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,湖北,20799396604,j***r,9,0,1,3,200
和描述的一样是正品价格实惠效果很好,2024-05-12 11:12:55,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,陕西,20793474128,W***3,9,0,1,3,200
很好很满意售后安装很快,2024-05-22 19:09:18,10103271681928,大1匹一级能效单冷铜管【上门安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20835858770,j***v,9,0,1,3,200
非常好用需要亲可以放心购买,2024-05-12 09:11:43,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20793031024,j***f,9,0,1,3,200
东西很好物超所值满意,2024-05-15 19:58:25,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20809188978,L***肖,9,0,1,3,200
安装服务好非常凉快,2024-07-04 14:31:30,10103271681928,1匹单冷【上门安装】,安装服务好|美观大方|噪音较小,0,5,0,广东,21026601082,u***7,9,0,1,3,200
安装师傅神速五星好评,2024-06-27 18:02:26,10103271681928,1匹单冷【上门安装】,安装服务好|美观大方|噪音较小,0,5,0,广东,21000549741,j***y,9,0,1,3,200
效果不错制冷效果不错静音很好用的,2024-05-12 14:20:01,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,安徽,20794117392,小***米,9,0,1,3,200
不得不赞质量真的好包装物流也不错真心喜欢入手后不会让你后悔的,2024-05-12 21:35:44,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20795670498,乐***0,9,0,1,3,200
空调质量很好款式新家用效果好,2024-05-13 19:04:45,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,陕西,20798872071,j***y,9,0,1,3,200
质量很过关品质有保障相当不错的选择性价比高,2024-05-16 22:42:14,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,河南,20813422388,j***b,9,0,1,3,200
发货速度很快东西包装的很好价格优惠我很满意还会回购,2024-05-12 22:01:00,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,江苏,20795761351,j***9,9,0,1,3,200
实用性和颜值都非常的赞我很喜欢还会再来买的,2024-05-14 09:20:54,10103271681928,1匹一级能效单冷铜管【自行安装】,安装服务好|美观大方|噪音较小,0,5,0,山东,20800460105,j***k,9,0,1,3,200
这是第二购买一下了买了四台不同匹数的特意用一段时间再评感觉非常凉快静音外观设计好看给好评,2024-07-08 15:08:28,10070327043470,2匹一级能效悦爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,广东,21040440617,j***e,13,3,6,11,1000
下午送的货上午师傅就打电话问空调到了没有要是到了就给装下午收到货后就给师傅打电话四点左右来装非常专业也很麻利现在已经享受凉爽啦志高空调老品牌家里已经用着一台了这次果断买了同样牌子,2024-07-10 22:00:55,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,201,浙江,21049014437,j***7,13,3,6,11,1000
以前房子安装的就是志高当时就说这个品牌主要做出口所以比较少听说性价比高用起来挺好物美价廉这次又买了这个品牌放心买放心用,2024-06-22 23:48:39,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,四川,20979738880,j***j,13,3,6,11,1000
空调是2024年5月10号生产的证明该款空调非常畅销没有存货值得购买安装师傅非常热情专业老人家不懂还热情的解释买空调就要买这样老牌子的值得信赖,2024-06-01 17:02:45,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,广东,20875976904,j***b,13,3,6,11,1000
这款空调外形时尚漂亮看着高端大气上档次今天师傅上门安装态度很好做事一丝不苟使用后感觉非常静音制冷快效果好冷暖两用节能环保物流很快值得推荐,2024-06-11 16:20:35,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,湖北,20922357118,G***Y,13,3,6,11,1000
我家买一台志高空调用了十多年了还在用现在买了新房依然选者了志高老品牌这次买了三台空调两台1.5匹的一台2匹的质量杠杠的,2024-04-30 21:51:37,10070327043470,2匹一级能效悦爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,海外,20753146470,j***8,13,3,6,11,1000
这个产品和它价位相比来说还是很合适的性价比高我很喜欢下次还会光临是正品跟商店里买的是一样的在这网购方便快捷品质放心还会光顾.^^.,2024-05-04 20:10:45,10070327043470,大1匹一级能效悦爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,海南,20765946830,c***m,13,3,6,11,1000
我和家人心心念念的志高空调终于买来了安装好了这是我们一直喜欢的品牌因为志高空调特别的地方就是静音制冷快还有安装师傅的热情服务有了这些夏天有多炎热我们也不怕了我们认定的品牌就是NO1的志高空调,2024-05-20 10:44:23,10070327043470,大1匹一级能效劲爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,湖南,20825378940,j***j,13,3,6,11,1000
以旧换新的一部空调服务很满意9年前买的志高今年再次选择志高希望能用上10年外形外观好好冷暖效果好好静音效果好好产品特色好好好节能效果好好好柔风效果好好的送货时效快安装时效快速服务质量好的以旧换新是的,2024-05-12 16:48:42,10070327043470,1.5匹一级能效乐风升级款,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,湖北,20794637311,发***货,13,3,6,11,1000
挺静音效果不错安装人员服务满意一共下单7台整整装了一天各方面都是满意的所有事项都提前告知确认,2024-03-16 11:03:00,10070327043470,1.5匹一级能效悦爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,广东,20585598530,b***v,13,3,6,11,1000
一直用的志高的空调效果很好这次果断再入手两台客服态度好安装师傅提前联系特别专业有耐心总体很满意,2024-03-10 09:33:45,10070327043470,1.5匹一级能效悦爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,四川,20562672323,t***n,13,3,6,11,1000
作为一个京东用户我对志高空调的使用体验非常满意首先我要说的是志高空调的制冷效果真的非常好在炎炎夏日开启空调后室内的温度迅速下降让我感受到了清凉和舒适而且它的运行噪音也很低几乎听不到什么声音让我可以安心地工作和休息其次我对志高空调的外观设计也很满意它的外观简洁大方线条流畅能够很好地融入我家的家居风格中同时它的操作界面也很直观让我可以轻松地调节温度和风速另外我还要特别提到志高空调的节能性能它的能效比很高使用起来非常省电这对于我这样的长期使用者来说既节省了电费又符合节能环保的理念最后我要说的是京东的购物体验也非常好购买志高空调时我享受到了京东的快速配送和专业的售后服务安装师傅非常专业安装过程也很顺利让我省心省力总的来说我对志高空调非常满意它的性能稳定外观美观节能环保让我在京东的购物体验中感受到了优质的产品和服务我会向我的朋友们推荐志高空调并继续支持京东的购物平台,2024-05-18 21:54:36,10070327043470,1.5匹一级能效劲爽风,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,201,北京,20820395898,j***4,13,3,6,11,1000
外观设计漂亮尺寸大小合适包装仔细完整宝贝手感不错感觉很好发货速度快服务态度一流给力5星好评,2024-05-23 11:12:45,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,广东,20838101287,j***o,13,3,6,11,1000
志高空调已经买了三台了因为信任所以购买这一台是送给父母的新年礼物因为赶上春节和东部暴雪天气迟迟没到货到货后顺丰小哥打开一看傻眼了外机保护壳网碰断了三处然后又是申请理赔耽误了很久好在志高空调售后比较给力及时跟踪服务最好算是好在腊月二十九安上了,2024-02-15 21:48:37,10070327043470,【升级款-乐风】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,江苏,20479450310,j***q,13,3,6,11,1000
外形外观可以冷暖效果可以静音效果可以产品特色可以节能效果可以柔风效果可以送货时效可以安装时效可以,2024-01-18 10:26:25,10070327043470,【升级款乐风】大1匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,广西,20374098342,H***i,13,3,6,11,1000
质量很好性价比高这款安装师傅速度很快就装好啦一下了两台,2024-01-14 14:24:11,10070327043470,【劲爽风】大1匹冷暖变频挂机3级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,江苏,20361562675,k***0,13,3,6,11,1000
节能环保效果非常不错哦杠杠的啊啊啊啊啊啊点赞售后服务非常不错哦性价比高的啊亲,2024-01-14 10:14:07,10070327043470,【劲爽风】大一匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,广东,20360707377,j***i,13,3,6,11,1000
志高老牌子了节能效果很好哦我家一直都用志高的空调价廉物美,2024-01-25 21:09:45,10070327043470,【雅静】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,浙江,20414367412,1***0,13,3,6,11,1000
家里刚装好加热效果不好开30℃半天都不热开了跟没开一样,2024-02-06 21:43:47,10070327043470,【ICONGO悦爽1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,1,0,陕西,20463497554,u***q,13,3,6,11,1000
很实用哦推荐我家一直用志高的空调这次一次性买了4台因为用的好新房子也用志高的空调,2024-01-25 21:12:46,10070327043470,【雅静】大一匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,浙江,20414387452,1***0,13,3,6,11,1000
外形外观美观大方冷暖效果效果好静音效果非常好产品特色十年保质,2024-06-20 17:04:44,10070327043470,大1匹一级能效雅沁,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,广东,20968182070,龙***心,13,3,6,11,1000
配送快安装师傅也很快上门试了很凉快客服服务到位冷暖效果很好静音效果静音节能效果一级送货时效快安装时效快服务质量很好,2023-06-19 18:39:53,10070327043470,【升级款-乐风】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,广东,19248951571,l***6,13,3,6,11,1000
产品质量很好做工精细冷暖效果很快静音效果很好产品特色美观大方节能效果比想象中好柔风效果舒适送货时效快安装时效快服务质量很好,2023-08-02 18:43:00,10070327043470,【ICONGO悦爽1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,广东,19395755950,王***8,13,3,6,11,1000
冷暖效果制冷效果特别好静音效果没有什么声音很静音产品特色高端大气上档次外形外观外观大气漂亮节能效果一级能效省电节能,2023-06-06 08:50:05,10070327043470,【ICONGO悦爽风】2匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,广东,19190999921,j***5,13,3,6,11,1000
外形外观漂亮冷暖效果好静音效果非常好节能省电省电产品特色性价比高送货安装及时服务时效好服务质量非常好,2023-03-30 14:16:57,10070327043470,【高性价比】1.5匹冷暖变频挂机一级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,山东,18964435363,藏***哈,13,3,6,11,1000
外形外观也是现在比较普遍的白色冷暖效果制冷效果很快十几秒就感觉到凉风静音效果开高风有一点声音可以接受低风几乎没有声音柔风效果非常好完全感觉不到风但就是有凉意送货时效送货很快直接送上门安装时效安装很快一个小时不到就搞定服务质量非常不错还有回访,2023-07-04 21:21:49,10070327043470,【ICONGO悦爽风】2匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,201,重庆,19303322235,观***姻,13,3,6,11,1000
下单后第二天就到货了顺丰快递很给力帮忙送上楼估计是高峰期等了三天安装师傅终于来了制冷效果非常好,2023-06-08 19:43:11,10070327043470,【劲爽风】1.5匹冷暖变频挂机3级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,广东,19202067918,黑***y,13,3,6,11,1000
购入的新款制冷效果非常棒而且一级能效省电安装师傅很负责想的也很周到已经用了一段时间了反馈效果不错夏天就是要靠它续命了,2023-07-18 09:37:58,10070327043470,【升级款乐风】大1匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,0,天津,19345772971,B***e,13,3,6,11,1000
外观设计简单大方打开暖风模式热风很快就出来一会整个卧室都非常暖和了制冷效果也非常棒出风量大价格实惠物流很快客服服务态度好非常满意,2023-10-31 10:11:23,10070327043470,【劲爽风】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,湖北,20063816100,u***d,13,3,6,11,1000
外形外观时尚美观冷暖效果快速制冷静音效果果然不愧是雅静系列我家一直用志高品牌的空调之前那台旧机用了19年制冷效果杠杠滴现在新机节能效果升级就想着换台新款第一时间想到换志高空调值得我信耐,2023-05-25 20:44:35,10070327043470,【雅静】大一匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,2,5,201,广东,19146754418,潜***舞,13,3,6,11,1000
空调目前用着都很好外观小巧风量很大出风快很快就能让屋子里降温非常满意安装过程中有些小插曲都完美解决了服务到位送货和上门安装速度快价格美丽特别好推荐使用,2023-07-22 18:57:02,10070327043470,【升级款-乐风】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,103,辽宁,19360719969,u***w,13,3,6,11,1000
不错质量保障安装师傅服务到位回答问题很有耐心也很详细有需要还会再来的外形外观干净整洁送货时效送货及时下雨天也来送货服务态度真好节能效果冷暖两用不错制冷快,2023-05-06 20:37:34,10070327043470,【劲爽风】1.5匹冷暖变频挂机3级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,2,5,0,河北,19088312171,j***h,13,3,6,11,1000
之前就用过志高3匹的非常不错所以这次还是选择志高制冷效果很好款式也好看风力很大安装师傅特别专业有需要会继续光顾,2023-08-13 14:04:43,10070327043470,【劲爽风】1.5匹冷暖变频挂机3级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,浙江,19531080570,v***p,13,3,6,11,1000
今年的第二部志高主打一个静音确实足够安静舒适安装及时上午送货下午安装师傅就上门了一级能效省电王者白色外观和大白墙很配,2023-07-29 08:43:33,10070327043470,【雅静】大一匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,201,广东,19381056284,h***n,13,3,6,11,1000
这个产品总体来看还是很不错的选择整体造型非常的简洁大气材质也是感觉非常的不错用料非常的不错吧尺寸方面也是比较合适的,2023-09-28 12:59:12,10070327043470,【劲爽风】1.5匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,广东,19853870365,j***o,13,3,6,11,1000
一下买了四台志高空调性价比高以前的房子也一直都是用的志高空调客服服务到位安装师傅也很专业货送到家了因为没地方放跟安装师傅商量安装师傅冒着大雨在货到的当天给安装好了很感谢他们,2023-04-24 15:09:27,10070327043470,【劲爽风】大一匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,2,5,201,湖北,19052126679,1***9,13,3,6,11,1000
当天到货当装好很快速制冷效果不错很安静,2023-07-06 22:18:08,10070327043470,【ICONGO悦爽风】2匹冷暖变频挂机1级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,5,203,福建,19309701122,o***Y,13,3,6,11,1000
装好几天才来评价用了2天凉得很快吹着舒服值得够买&hellip&hellip安装师傅也很给力,2023-05-08 12:25:53,10070327043470,【劲爽风】大1匹冷暖变频挂机3级能效,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,1,5,0,广东,19092685825,Z***X,13,3,6,11,1000
买了3台空调3台的遥控器都是按不了除了在空调底下才有感应,2024-04-16 15:06:00,10070327043470,大1匹一级能效雅静,美观大方|安装成功|安装快速|美观大气|功能合理|制冷给力|快速冷冻|超级省电|非常好用|尺寸适宜,0,2,0,广东,20700168071,j***r,13,3,6,11,1000
